Monthly_Salary,Age,Overtime_Hours,Promotions,Employee_Satisfaction_Score,Years_At_Company,Job_Title_enc,Risigned_enc,Work_Hours_Per_Week,Training_Hours,Performance_Score,High_Performance,High_Salary,propensity_score
5400.0,42,0,0,1.41,8,5,0,60,51,2,0,0,0.46182241132823687
4950.0,55,19,1,4.13,2,5,0,40,60,1,0,0,0.46187244076402495
5400.0,48,28,0,1.96,6,5,0,40,77,2,0,0,0.4618870322551603
5400.0,51,23,0,4.83,0,5,0,32,19,2,0,0,0.4620626137118513
4950.0,41,20,0,1.27,3,5,0,42,21,1,0,0,0.4620937823729405
4900.0,55,15,2,1.06,4,6,0,32,70,4,1,0,0.46215815452169534
6300.0,55,15,2,4.55,6,5,0,54,65,4,1,0,0.46218356533916943
5850.0,51,8,0,2.84,1,5,1,51,34,3,0,0,0.4621916161921288
6300.0,46,13,2,3.75,5,5,0,50,72,4,1,0,0.46223921507937515
5850.0,44,8,0,3.54,1,5,1,45,58,3,0,0,0.4622418201416102
4950.0,49,7,0,3.96,5,5,0,51,25,1,0,0,0.46236438038172833
5850.0,45,9,0,4.76,0,5,0,35,32,3,0,0,0.4623950310769722
5850.0,33,12,0,2.83,0,5,0,30,52,3,0,0,0.46252972784566637
4900.0,40,12,1,3.4,6,6,0,33,13,4,1,0,0.46261337116232254
5850.0,45,3,0,2.45,4,5,0,43,92,3,0,0,0.4626154878698867
4950.0,55,28,1,2.85,8,5,0,47,94,1,0,0,0.46270894490525727
6300.0,30,19,2,3.46,5,5,1,56,32,4,1,0,0.46272153854043996
4900.0,49,1,0,2.74,6,6,0,31,68,4,1,0,0.4627619446364096
6300.0,42,11,2,4.62,5,5,0,51,48,4,1,0,0.46281361624051404
5250.0,46,8,0,3.08,7,6,0,34,24,5,1,0,0.46282252068382124
6300.0,41,28,2,4.0,5,5,0,48,11,4,1,0,0.462838561757929
5850.0,39,3,0,1.06,0,5,0,44,3,3,0,0,0.4629350222700133
5400.0,34,29,1,4.41,9,5,0,46,46,2,0,0,0.46302032034352064
5250.0,43,9,1,2.62,5,6,0,34,9,5,1,0,0.4631878222751554
5850.0,25,16,2,2.65,2,5,0,40,37,3,0,0,0.46319246644286777
4900.0,23,20,2,4.14,9,6,1,41,26,4,1,0,0.4632673728033453
4900.0,37,15,2,3.2,7,6,0,35,28,4,1,0,0.4632734687279261
5850.0,35,10,0,1.31,4,5,0,45,31,3,0,0,0.4633253916950623
6300.0,60,6,0,4.63,3,5,0,41,86,4,1,0,0.4633416920968571
5400.0,30,21,2,4.22,0,5,0,34,22,2,0,0,0.4633501633302447
5850.0,23,11,0,1.61,6,5,0,44,41,3,0,0,0.4633766370410552
5250.0,49,5,1,4.15,6,6,0,38,8,5,1,0,0.46338605218905976
6300.0,36,8,2,3.39,1,5,0,43,41,4,1,0,0.4634926058481689
4950.0,23,6,1,1.2,5,5,0,42,94,1,0,0,0.46352547861108756
5850.0,50,24,0,2.23,9,5,0,53,35,3,0,0,0.46355983053305666
5850.0,55,12,1,4.24,1,5,0,36,88,3,0,0,0.4635829601306069
6300.0,52,2,2,1.87,4,5,0,53,97,4,1,0,0.46359723981221745
4550.0,39,1,1,1.69,3,6,1,35,63,3,0,0,0.46360444929248873
5850.0,42,18,2,4.28,5,5,0,50,27,3,0,0,0.4636956032096331
5850.0,55,26,1,4.84,2,5,1,40,86,3,0,0,0.4637059641201711
6300.0,40,15,2,4.46,7,5,0,56,21,4,1,0,0.46375498150195177
4550.0,51,9,0,1.95,8,6,0,36,42,3,0,0,0.4637769816409627
5850.0,52,3,2,2.81,2,5,0,53,42,3,0,0,0.4637923001912945
5850.0,45,12,2,4.87,7,5,0,54,57,3,0,0,0.4637923372427345
5400.0,22,11,1,4.5,0,5,1,40,25,2,0,0,0.46379307528809155
5400.0,35,3,1,2.37,6,5,0,52,58,2,0,0,0.463800879748288
6300.0,38,28,0,1.59,2,5,0,34,14,4,1,0,0.46380575311486577
5400.0,41,7,0,4.73,4,5,1,52,32,2,0,0,0.46380690003513525
4950.0,55,28,1,3.8,5,5,0,43,50,1,0,0,0.4638329659605764
5400.0,46,27,1,4.0,0,5,0,30,38,2,0,0,0.4638439319749753
5400.0,60,0,1,3.5,2,5,0,47,82,2,0,0,0.4638837403533292
4950.0,43,5,1,4.07,8,5,0,51,98,1,0,0,0.46399383957784257
5850.0,51,5,0,4.08,4,5,0,44,63,3,0,0,0.4641264836602411
5850.0,22,7,0,1.22,0,5,0,33,26,3,0,0,0.46414224546300964
6300.0,31,26,2,4.61,4,5,0,41,16,4,1,0,0.4642106677272323
6300.0,44,27,2,3.71,5,5,0,39,91,4,1,0,0.4642148042197043
6300.0,45,16,2,3.8,5,5,0,50,44,4,1,0,0.46423988644575936
4950.0,50,18,1,1.63,9,5,0,58,52,1,0,0,0.46427361032660364
6300.0,39,7,1,3.48,9,5,0,59,38,4,1,0,0.46432299353576195
4950.0,48,20,2,2.49,0,5,0,36,67,1,0,0,0.46436024853358465
6300.0,53,20,0,3.88,3,5,0,41,15,4,1,0,0.46444531674373585
5250.0,43,6,0,1.76,9,6,0,38,34,5,1,0,0.4644986928650877
3850.0,22,9,2,2.46,4,6,1,37,11,1,0,0,0.4645152428684858
6300.0,59,6,0,3.98,3,5,0,43,66,4,1,0,0.4645634213705949
5850.0,33,25,1,3.4,2,5,0,30,54,3,0,0,0.4646182523834723
5250.0,38,7,2,3.91,8,6,0,33,81,5,1,0,0.46462999851485925
5400.0,49,27,1,1.57,2,5,0,32,90,2,0,0,0.4646383512172635
5400.0,33,21,1,1.49,7,5,0,43,81,2,0,0,0.4647092548824259
4950.0,44,26,1,1.61,9,5,0,55,28,1,0,0,0.4647115380032338
3850.0,49,19,2,2.2,9,6,0,40,42,1,0,0,0.46474031400880655
3850.0,57,7,2,3.67,6,6,0,44,0,1,0,0,0.4647703693014291
4550.0,52,7,2,1.49,9,6,0,44,70,3,0,0,0.464871079845357
6300.0,29,13,0,1.39,6,5,0,38,90,4,1,0,0.46494698786045047
5850.0,36,10,1,1.3,1,5,0,37,63,3,0,0,0.46496812233865575
4900.0,57,16,2,3.31,9,6,0,39,68,4,1,0,0.4650082981184449
6300.0,56,29,0,1.0,5,5,0,40,63,4,1,0,0.46506862640123253
4950.0,26,0,2,3.77,2,5,0,49,2,1,0,0,0.46511398296210565
6300.0,30,25,2,4.46,2,5,0,32,48,4,1,0,0.4651291993031805
4900.0,33,5,2,1.02,5,6,0,31,62,4,1,0,0.46516188212094106
4950.0,39,9,1,1.25,5,5,0,45,86,1,0,0,0.4652125204108542
3850.0,56,15,2,3.38,7,6,0,31,94,1,0,0,0.46521731784400255
5250.0,36,9,2,1.18,5,6,0,34,27,5,1,0,0.46522361368753296
4900.0,55,0,0,1.73,2,6,0,30,10,4,1,0,0.46540392211684267
4950.0,51,16,0,2.73,8,5,0,48,72,1,0,0,0.46547710647348534
5400.0,38,14,2,4.73,6,5,0,44,85,2,0,0,0.4654867002695325
4950.0,49,25,2,2.74,1,5,0,34,76,1,0,0,0.4655073760166049
6300.0,54,15,1,1.77,7,5,0,59,16,4,1,0,0.4655461769204149
5400.0,37,13,0,3.48,2,5,0,37,12,2,0,0,0.46561466525277573
4950.0,55,23,0,4.48,8,5,0,50,18,1,0,0,0.4656256134562457
4550.0,59,11,0,2.07,9,6,0,34,77,3,0,0,0.46563023105538665
4900.0,38,0,1,1.59,4,6,0,32,23,4,1,0,0.46568739685382354
5850.0,59,23,2,1.47,1,5,0,43,47,3,0,0,0.46572421549763887
4200.0,48,0,1,2.2,2,6,1,35,50,2,0,0,0.46573805873765317
6300.0,50,3,1,3.54,4,5,0,49,55,4,1,0,0.46578844333594793
4950.0,38,14,0,3.48,1,5,0,32,31,1,0,0,0.4658116014350659
4550.0,35,22,1,4.44,9,6,1,30,86,3,0,0,0.4658216177714088
5400.0,37,0,0,4.32,5,5,0,44,52,2,0,0,0.4659759081964071
6300.0,29,4,2,3.22,7,5,0,56,35,4,1,0,0.46597741808154675
6300.0,53,13,0,3.3,6,5,0,50,23,4,1,0,0.46598750007586764
5400.0,49,22,0,1.3,5,5,1,48,70,2,0,0,0.4660081140973549
4950.0,38,11,2,4.71,1,5,0,36,61,1,0,0,0.4660154825009545
4950.0,59,7,1,2.27,2,5,0,49,35,1,0,0,0.46604451405216457
5250.0,58,11,1,3.98,9,6,0,40,34,5,1,0,0.466069421455881
5850.0,29,29,1,3.77,7,5,1,45,62,3,0,0,0.46611520127113776
5250.0,31,1,1,2.0,9,6,0,37,51,5,1,0,0.46616669729736016
5400.0,26,7,1,3.2,5,5,0,38,91,2,0,0,0.46618865530122344
5850.0,34,20,1,4.92,4,5,0,36,38,3,0,0,0.4662603473061299
4900.0,45,10,1,3.17,9,6,1,43,61,4,1,0,0.46629668397451174
5850.0,56,25,0,1.79,7,5,0,47,43,3,0,0,0.4663175741682918
3850.0,45,0,1,4.93,6,6,0,30,55,1,0,0,0.4663940520868043
4900.0,48,20,2,3.19,9,6,0,31,88,4,1,0,0.4664236048446947
4200.0,43,21,2,2.1,8,6,0,34,39,2,0,0,0.4664288981702074
4900.0,34,6,2,2.86,7,6,0,31,71,4,1,0,0.46647843208445183
5400.0,30,22,1,4.49,3,5,0,31,45,2,0,0,0.46650184735078154
3850.0,52,13,2,4.56,9,6,1,48,42,1,0,0,0.4665088726935498
5850.0,51,27,0,3.2,3,5,0,38,1,3,0,0,0.466576344141676
5400.0,55,11,2,4.53,1,5,0,47,10,2,0,0,0.4667201221842558
5400.0,24,5,2,2.02,3,5,0,41,72,2,0,0,0.46674773942727993
4200.0,24,12,2,3.03,9,6,0,31,58,2,0,0,0.46679710778862155
4950.0,39,10,0,1.6,2,5,0,42,0,1,0,0,0.4668293249767524
4200.0,52,2,2,4.09,8,6,0,39,69,2,0,0,0.46688441527584634
4950.0,49,1,2,2.66,1,5,1,56,52,1,0,0,0.4668854453268597
5850.0,59,16,1,4.81,9,5,0,55,54,3,0,0,0.46700048020776314
3850.0,58,13,1,2.44,6,6,0,36,11,1,0,0,0.46700585734587025
4950.0,24,23,1,3.74,5,5,0,31,70,1,0,0,0.4670674732343947
4950.0,29,10,0,4.25,9,5,0,47,40,1,0,0,0.46716138995490436
3850.0,55,2,2,2.63,6,6,0,44,10,1,0,0,0.46716315204982134
3850.0,22,6,1,1.42,9,6,0,38,0,1,0,0,0.46723472024047447
5400.0,60,7,0,4.84,1,5,0,32,89,2,0,0,0.4672396715767116
4550.0,59,7,2,4.54,7,6,0,42,15,3,0,0,0.4672859651472614
3850.0,35,10,0,1.05,9,6,0,36,4,1,0,0,0.4673252195301946
6300.0,34,29,2,3.08,1,5,0,30,40,4,1,0,0.46733221403704006
4950.0,37,22,2,4.86,6,5,0,39,79,1,0,0,0.46735275006534555
4200.0,37,23,2,4.04,9,6,0,34,8,2,0,0,0.4673978906562906
6300.0,59,16,0,1.85,2,5,0,42,20,4,1,0,0.46746774259685614
6300.0,40,25,1,3.04,9,5,0,43,87,4,1,0,0.4674795046716888
5400.0,37,0,0,4.52,5,5,0,43,48,2,0,0,0.46749371737979595
5850.0,56,26,1,4.64,6,5,0,48,5,3,0,0,0.4674985890161901
5400.0,45,29,1,4.05,4,5,0,36,32,2,0,0,0.46751616834980786
4900.0,38,2,0,4.97,7,6,0,30,8,4,1,0,0.4675552871453948
4900.0,48,8,1,3.17,8,6,0,39,8,4,1,0,0.4675788478704589
4200.0,36,7,1,2.8,8,6,1,38,67,2,0,0,0.46762024032853605
6300.0,49,20,2,1.28,9,5,0,56,73,4,1,0,0.46764200523078986
4200.0,22,11,1,2.98,9,6,1,41,9,2,0,0,0.46764392838907376
4900.0,58,6,1,2.86,9,6,0,43,30,4,1,0,0.4677207657654585
4200.0,42,5,2,1.04,6,6,0,38,29,2,0,0,0.46775140735897075
6300.0,47,15,0,1.48,0,5,0,35,14,4,1,0,0.46781594921355785
5400.0,51,11,0,1.4,1,5,0,32,85,2,0,0,0.46781997088596583
5850.0,48,12,1,3.52,3,5,0,38,73,3,0,0,0.46783761161922127
5850.0,55,14,1,3.27,9,5,0,59,30,3,0,0,0.46784625986703116
5250.0,49,12,2,3.09,8,6,0,40,19,5,1,0,0.46784940155594745
4550.0,55,29,0,3.33,8,6,1,30,55,3,0,0,0.4678502778844012
5400.0,56,26,1,1.1,4,5,0,42,52,2,0,0,0.46785324557657015
6300.0,44,5,1,1.9,7,5,0,55,46,4,1,0,0.4678613393118158
6300.0,59,10,0,4.64,2,5,0,41,18,4,1,0,0.46788175277479493
5400.0,36,3,2,4.92,0,5,0,31,94,2,0,0,0.4678828556902704
4550.0,47,5,2,1.93,9,6,0,38,90,3,0,0,0.46788591721089634
4950.0,27,2,1,1.7,5,5,0,52,2,1,0,0,0.4679380849418416
5250.0,30,25,2,1.11,8,6,0,32,8,5,1,0,0.4679780075360888
6300.0,48,11,0,2.27,5,5,1,55,28,4,1,0,0.46804748426840287
4950.0,50,21,2,3.29,0,5,0,37,26,1,0,0,0.468132690267599
4950.0,60,28,1,4.59,3,5,0,40,10,1,0,0,0.4682405864716263
5850.0,51,13,1,1.32,3,5,0,38,98,3,0,0,0.4682856300958296
4550.0,54,14,0,1.33,6,6,0,32,0,3,0,0,0.4683980659062411
4950.0,23,20,2,1.05,9,5,0,52,38,1,0,0,0.4684373554840101
4950.0,48,26,0,4.24,6,5,1,41,81,1,0,0,0.46844076410734486
4550.0,60,17,2,1.82,7,6,0,35,59,3,0,0,0.4684459578380225
4200.0,55,9,2,2.51,7,6,0,38,45,2,0,0,0.4684502527420015
4950.0,44,12,0,2.71,3,5,0,32,84,1,0,0,0.46849477911781573
5400.0,29,11,1,2.06,5,5,1,56,4,2,0,0,0.468570544460549
3850.0,34,19,2,3.56,8,6,0,33,2,1,0,0,0.4685818901876485
6300.0,40,12,0,2.99,6,5,0,37,88,4,1,0,0.4685864727354164
6300.0,54,25,2,1.08,4,5,0,47,38,4,1,0,0.4685902151477676
5400.0,60,24,2,2.28,4,5,0,42,85,2,0,0,0.4686058054254409
4950.0,41,13,1,2.88,6,5,0,43,71,1,0,0,0.46864399762066516
6300.0,47,4,0,2.2,7,5,0,50,57,4,1,0,0.46866051198198333
6300.0,45,8,1,3.12,4,5,0,40,83,4,1,0,0.46867723215901214
5850.0,47,22,2,1.42,2,5,1,52,20,3,0,0,0.46868998190267186
5400.0,58,6,1,1.17,2,5,0,48,39,2,0,0,0.4687284915348475
5400.0,43,19,1,2.21,9,5,0,56,11,2,0,0,0.46874490644160904
5400.0,30,13,0,1.08,9,5,0,48,47,2,0,0,0.4687622504441578
5400.0,32,16,1,3.21,9,5,0,47,58,2,0,0,0.4688117963976541
5850.0,36,14,1,1.84,8,5,0,44,96,3,0,0,0.4688238877504668
6300.0,29,14,1,2.07,3,5,1,42,67,4,1,0,0.46882769675234476
4950.0,53,25,1,3.29,5,5,0,36,87,1,0,0,0.4688377786814466
5250.0,49,4,2,2.02,6,6,0,36,49,5,1,0,0.4688392704448066
4950.0,23,4,2,4.52,9,5,0,52,59,1,0,0,0.4688567037087851
6300.0,39,24,1,3.94,2,5,0,33,14,4,1,0,0.46886454367045893
4950.0,36,18,2,2.51,9,5,0,56,26,1,0,0,0.46892139026639934
6300.0,60,28,1,4.16,2,5,0,34,40,4,1,0,0.4689501585796169
5400.0,29,9,0,2.03,8,5,0,41,86,2,0,0,0.469026301347093
6300.0,55,7,0,2.85,1,5,0,41,12,4,1,0,0.46903564415126053
4950.0,28,16,0,4.44,7,5,0,39,26,1,0,0,0.4691040651714582
4950.0,45,6,2,1.31,0,5,0,37,87,1,0,0,0.4691199761021978
4550.0,53,17,2,4.7,8,6,1,46,6,3,0,0,0.46926479149164685
4900.0,55,1,1,4.18,3,6,1,35,38,4,1,0,0.46929023512257956
4200.0,59,1,2,3.04,1,6,0,32,6,2,0,0,0.46929924625010133
5400.0,37,6,1,4.59,5,5,1,47,85,2,0,0,0.46933696995187796
3850.0,60,20,1,1.46,9,6,0,37,35,1,0,0,0.46935143864314216
4950.0,22,1,2,3.53,2,5,0,35,78,1,0,0,0.46942740554349843
5400.0,55,7,2,1.98,2,5,0,52,14,2,0,0,0.46943953254420684
5250.0,33,4,2,2.44,9,6,0,35,67,5,1,0,0.4695265159603652
4200.0,47,14,2,1.55,4,6,1,30,89,2,0,0,0.4695593114631046
5850.0,49,9,1,3.45,4,5,0,42,63,3,0,0,0.46957812840182517
5400.0,54,9,1,4.38,7,5,0,54,25,2,0,0,0.46959442793030226
4900.0,52,2,0,2.65,8,6,0,33,50,4,1,0,0.4696250133815572
5850.0,59,9,2,3.76,5,5,0,57,13,3,0,0,0.4696484817825792
6300.0,39,11,2,3.97,8,5,0,49,78,4,1,0,0.469648771740664
5850.0,52,2,0,1.35,0,5,0,32,91,3,0,0,0.46967420925944303
5850.0,40,16,0,3.73,7,5,0,45,10,3,0,0,0.4697603252610236
4950.0,39,20,1,2.62,7,5,0,40,78,1,0,0,0.46988362680466284
5850.0,52,5,0,2.86,4,5,0,39,82,3,0,0,0.46991376522625594
4200.0,38,15,1,2.55,9,6,0,30,41,2,0,0,0.4699542962471328
4950.0,39,8,1,4.94,5,5,0,40,59,1,0,0,0.4699623056093488
6300.0,23,0,0,2.84,8,5,0,43,74,4,1,0,0.4699840856003046
4200.0,53,6,0,3.06,9,6,0,37,16,2,0,0,0.47008622839384573
6300.0,38,4,1,4.74,9,5,0,48,86,4,1,0,0.47009340360161184
4900.0,39,2,0,1.87,9,6,0,31,59,4,1,0,0.4701082368979478
5400.0,29,11,1,3.8,2,5,0,30,57,2,0,0,0.4701786579064708
4950.0,24,19,1,1.5,4,5,0,33,53,1,0,0,0.4702359220486632
4550.0,57,6,2,2.49,9,6,0,43,48,3,0,0,0.4702515931349561
5400.0,40,14,0,3.73,7,5,0,42,39,2,0,0,0.47030361099022966
6300.0,30,16,2,4.35,6,5,0,45,21,4,1,0,0.47031776316978463
5400.0,39,0,2,1.11,4,5,0,54,27,2,0,0,0.47041055144452754
6300.0,59,5,2,4.01,8,5,0,60,55,4,1,0,0.47041582189072656
5850.0,32,27,1,2.05,9,5,0,42,58,3,0,0,0.4705467759254881
6300.0,29,6,1,3.9,8,5,1,52,82,4,1,0,0.4705843263163479
4950.0,31,10,0,3.32,4,5,0,32,58,1,0,0,0.470614628691742
6300.0,41,8,1,4.23,7,5,0,46,57,4,1,0,0.4706622739827566
4950.0,54,15,1,4.46,3,5,0,34,80,1,0,0,0.4707288807080942
6300.0,40,22,2,2.7,8,5,0,45,77,4,1,0,0.47084860781637927
4200.0,33,0,2,1.85,8,6,0,37,44,2,0,0,0.4708505708337223
5400.0,44,26,2,3.67,7,5,0,45,41,2,0,0,0.470862455978382
6300.0,34,25,0,4.94,6,5,1,33,92,4,1,0,0.47088025621881757
5850.0,26,5,1,3.02,1,5,0,33,32,3,0,0,0.47090565279685503
5400.0,59,13,0,1.25,0,5,0,35,34,2,0,0,0.4709057675467862
5850.0,38,13,2,1.17,3,5,0,48,0,3,0,0,0.4709085732052072
4950.0,50,17,2,3.65,7,5,1,56,73,1,0,0,0.4709214144059996
5850.0,37,1,2,2.33,5,5,0,53,29,3,0,0,0.47095428729098404
4950.0,41,17,0,4.1,5,5,0,31,73,1,0,0,0.470968487869705
4950.0,29,2,2,4.76,1,5,0,39,15,1,0,0,0.4709810102293422
6300.0,51,14,1,1.47,2,5,0,41,30,4,1,0,0.4709870126518088
6300.0,28,12,2,1.04,8,5,0,52,45,4,1,0,0.4710062139886983
3850.0,29,1,1,1.4,9,6,0,31,70,1,0,0,0.47103389021912173
4950.0,55,6,2,2.36,0,5,0,40,63,1,0,0,0.47103742494861817
6300.0,25,25,2,2.11,6,5,0,39,43,4,1,0,0.47105790756340876
5400.0,53,28,1,4.37,6,5,0,41,27,2,0,0,0.4710621049314302
6300.0,59,8,1,3.97,0,5,0,35,55,4,1,0,0.47114163061975634
5850.0,35,9,2,4.65,4,5,0,43,29,3,0,0,0.47115660565154893
4900.0,25,2,2,4.42,5,6,1,36,8,4,1,0,0.47115924265312636
5850.0,52,25,1,3.32,4,5,1,40,89,3,0,0,0.47117977812990025
6300.0,59,10,1,3.29,2,5,0,35,93,4,1,0,0.47132029481327326
4950.0,26,6,1,4.12,2,5,0,36,8,1,0,0,0.47133494820767335
5850.0,40,20,0,2.46,9,5,0,45,37,3,0,0,0.4714107806903441
4950.0,55,24,0,1.28,4,5,0,31,88,1,0,0,0.4716429741313669
5850.0,50,26,0,2.06,7,5,0,34,93,3,0,0,0.4716973042672258
4950.0,49,3,2,1.71,3,5,0,49,47,1,0,0,0.47169984079332744
5400.0,53,18,0,3.83,2,5,0,35,5,2,0,0,0.4717245457000195
5400.0,35,27,1,4.85,9,5,0,44,10,2,0,0,0.47176124592189683
4950.0,60,15,1,1.54,3,5,0,42,54,1,0,0,0.4718042523799051
5400.0,42,15,1,2.62,7,5,0,44,59,2,0,0,0.47182176171350726
5850.0,51,16,1,3.12,2,5,0,39,15,3,0,0,0.4718260435908727
6300.0,25,4,2,2.73,8,5,0,53,36,4,1,0,0.4718460975042585
5850.0,42,5,0,4.13,5,5,0,34,91,3,0,0,0.47186500174041407
5400.0,46,23,2,1.35,8,5,0,49,63,2,0,0,0.4719063534810991
4550.0,48,22,2,2.94,7,6,0,31,7,3,0,0,0.47193861452438424
4950.0,57,25,2,4.99,9,5,0,56,4,1,0,0,0.47197316511634974
5850.0,27,6,1,1.74,1,5,0,35,21,3,0,0,0.47199513959699557
4950.0,39,29,2,4.49,8,5,1,56,2,1,0,0,0.4720053577553948
6300.0,30,22,1,3.37,5,5,0,32,52,4,1,0,0.47201259477021046
5400.0,22,4,1,3.18,8,5,0,43,71,2,0,0,0.4721575846895721
6300.0,41,24,2,3.28,4,5,1,41,84,4,1,0,0.47217440396793164
4900.0,51,13,1,1.6,9,6,0,38,11,4,1,0,0.4721765187932928
3850.0,51,0,2,3.82,7,6,0,36,47,1,0,0,0.47221745073478016
5850.0,50,25,0,2.87,6,5,0,36,48,3,0,0,0.47224939809570915
5850.0,24,7,1,3.92,6,5,0,39,49,3,0,0,0.4722908624887608
5400.0,47,22,0,4.56,6,5,1,37,98,2,0,0,0.4723025675236189
6300.0,43,27,2,1.72,7,5,0,42,71,4,1,0,0.4723695416986324
5850.0,59,12,2,1.15,3,5,0,45,72,3,0,0,0.4723797175233419
3850.0,54,12,2,4.86,7,6,0,32,28,1,0,0,0.47245499623476217
6300.0,47,28,0,2.18,8,5,1,42,98,4,1,0,0.4724603556528782
4950.0,50,8,0,2.78,7,5,0,44,67,1,0,0,0.4724743613940646
4950.0,47,17,2,3.54,4,5,1,46,80,1,0,0,0.4724765382777345
3850.0,41,3,1,1.07,9,6,0,34,61,1,0,0,0.47257668643247264
4950.0,44,2,0,3.52,8,5,0,44,86,1,0,0,0.47258744510564127
5400.0,42,18,2,2.0,4,5,0,37,81,2,0,0,0.47260733249273135
5400.0,42,6,1,2.21,4,5,0,37,92,2,0,0,0.4726174603576474
5850.0,42,16,2,1.6,6,5,0,42,91,3,0,0,0.4726417897142882
5850.0,33,14,1,1.47,1,5,0,34,12,3,0,0,0.4726424686321976
6300.0,55,23,2,4.52,6,5,0,39,89,4,1,0,0.4726541076809467
4950.0,33,27,1,1.14,2,5,1,34,58,1,0,0,0.47265601425041687
5850.0,30,7,2,4.81,3,5,0,31,92,3,0,0,0.4726733186972154
4950.0,50,13,1,1.03,0,5,0,39,2,1,0,0,0.47270039795404084
4950.0,50,24,0,4.96,3,5,0,31,8,1,0,0,0.4727064960755306
4950.0,38,20,0,1.48,7,5,0,37,61,1,0,0,0.4727077221276729
4950.0,60,9,2,4.76,1,5,0,43,21,1,0,0,0.47274119138964266
5400.0,53,21,0,1.93,8,5,0,40,84,2,0,0,0.47282049562635925
4950.0,48,1,1,2.66,2,5,0,46,6,1,0,0,0.472857080257726
5400.0,49,24,2,2.92,9,5,0,48,71,2,0,0,0.47285876809173827
5400.0,43,15,1,3.05,5,5,0,41,35,2,0,0,0.4729031075957015
5400.0,40,28,2,2.33,6,5,0,45,4,2,0,0,0.4730156339412024
5400.0,57,24,2,3.76,2,5,0,40,9,2,0,0,0.47301571852716906
6300.0,60,11,2,4.75,6,5,0,50,52,4,1,0,0.4730407286515854
5850.0,48,1,0,1.56,5,5,0,41,84,3,0,0,0.4730828541430632
5850.0,46,12,2,3.48,2,5,0,34,80,3,0,0,0.4731208275787114
5400.0,49,4,1,1.95,4,5,1,50,82,2,0,0,0.4731943836735625
6300.0,36,11,2,4.11,3,5,0,33,79,4,1,0,0.4732372153918766
4950.0,56,29,1,3.04,3,5,0,33,37,1,0,0,0.47339165030417724
5850.0,55,1,0,1.22,8,5,0,57,30,3,0,0,0.47339338048447216
5400.0,33,16,2,1.25,9,5,0,54,27,2,0,0,0.47340370694751976
6300.0,48,24,2,4.4,7,5,0,48,9,4,1,0,0.4734168217928771
4950.0,51,14,1,3.86,4,5,0,33,93,1,0,0,0.47344059532702215
4950.0,50,9,0,3.77,0,5,1,33,72,1,0,0,0.47344338237552136
5850.0,22,16,2,2.26,8,5,0,42,67,3,0,0,0.473524902134047
3850.0,52,3,1,2.71,5,6,0,31,10,1,0,0,0.4735586941470294
5400.0,35,21,2,4.24,8,5,0,46,25,2,0,0,0.4735678413408364
5400.0,45,5,2,2.42,8,5,0,54,66,2,0,0,0.473590901554531
5400.0,44,28,2,2.85,6,5,0,36,79,2,0,0,0.47359228532067454
5850.0,50,18,0,1.21,6,5,0,45,10,3,0,0,0.4736104648082884
4950.0,34,27,0,4.51,8,5,0,36,12,1,0,0,0.4736555202691918
3850.0,31,13,2,4.07,8,6,1,38,10,1,0,0,0.4737016214880094
4950.0,55,10,1,1.06,2,5,0,43,25,1,0,0,0.4737891986693126
6300.0,28,3,1,3.86,4,5,0,32,83,4,1,0,0.4739164016753824
4950.0,42,18,0,1.65,5,5,0,31,79,1,0,0,0.473942979583253
6300.0,37,18,2,1.49,3,5,0,42,3,4,1,0,0.4741099545945445
5400.0,37,4,2,3.43,8,5,0,58,2,2,0,0,0.47411806705791487
5400.0,53,3,1,1.19,3,5,0,49,13,2,0,0,0.4742059621036034
5850.0,25,2,1,3.95,4,5,0,37,35,3,0,0,0.4742111353730217
5400.0,54,20,0,1.17,4,5,0,35,52,2,0,0,0.47422729960791976
5850.0,45,24,2,3.79,4,5,0,31,84,3,0,0,0.4742892969406899
5250.0,43,15,1,2.73,8,6,1,38,10,5,1,0,0.47430752311554747
4200.0,43,4,2,3.14,9,6,1,49,10,2,0,0,0.47431334473302633
5850.0,41,10,2,2.38,3,5,0,37,74,3,0,0,0.4743634304558365
5400.0,33,2,2,3.7,6,5,0,42,88,2,0,0,0.47438142675201905
4950.0,39,3,1,4.12,7,5,1,49,96,1,0,0,0.4744310195097016
4950.0,31,28,2,1.48,7,5,0,36,75,1,0,0,0.47452331980660745
4200.0,28,6,0,2.61,8,6,1,34,7,2,0,0,0.4745279330759655
5400.0,50,27,1,1.3,9,5,0,49,27,2,0,0,0.4745626174166353
4900.0,53,10,1,1.45,9,6,0,34,46,4,1,0,0.47466014126701755
5850.0,23,3,2,3.65,6,5,0,37,99,3,0,0,0.47467073776313967
3850.0,55,4,2,4.52,8,6,0,33,62,1,0,0,0.4746855655814182
4950.0,23,18,2,4.43,8,5,0,45,5,1,0,0,0.47472327457701535
6300.0,48,24,1,2.78,8,5,0,43,46,4,1,0,0.4747466217624221
4950.0,27,27,1,3.91,2,5,1,31,23,1,0,0,0.47479106757489403
4200.0,36,5,2,3.03,9,6,0,35,29,2,0,0,0.47483110886649454
5850.0,35,0,0,3.53,5,5,0,42,13,3,0,0,0.4749169133202365
4950.0,43,11,1,1.45,6,5,0,48,16,1,0,0,0.4750140060518955
